-7,-2
-6.988005999000001,-1.999
-6.976023992000003,-1.9980000000000002
-6.964053973000004,-1.9970000000000003
-6.952095936000005,-1.9960000000000004
-6.940149875000007,-1.9950000000000006
-6.928215784000008,-1.9940000000000007
-6.9162936570000095,-1.9930000000000008
-6.90438348800001,-1.9920000000000009
-6.8924852710000115,-1.991000000000001
-6.8805990000000135,-1.990000000000001
-6.868724669000015,-1.9890000000000012
-6.856862272000016,-1.9880000000000013
-6.845011803000017,-1.9870000000000014
-6.833173256000018,-1.9860000000000015
-6.82134662500002,-1.9850000000000017
-6.80953190400002,-1.9840000000000018
-6.797729087000022,-1.9830000000000019
-6.7859381680000235,-1.982000000000002
-6.774159141000025,-1.981000000000002
-6.762392000000026,-1.9800000000000022
-6.7506367390000275,-1.9790000000000023
-6.738893352000028,-1.9780000000000024
-6.72716183300003,-1.9770000000000025
-6.715442176000031,-1.9760000000000026
-6.703734375000032,-1.9750000000000028
-6.6920384240000335,-1.9740000000000029
-6.680354317000035,-1.973000000000003
-6.668682048000036,-1.972000000000003
-6.6570216110000375,-1.9710000000000032
-6.645373000000038,-1.9700000000000033
-6.633736209000039,-1.9690000000000034
-6.622111232000041,-1.9680000000000035
-6.610498063000042,-1.9670000000000036
-6.598896696000043,-1.9660000000000037
-6.587307125000045,-1.9650000000000039
-6.575729344000046,-1.964000000000004
-6.564163347000047,-1.963000000000004
-6.552609128000048,-1.9620000000000042
-6.54106668100005,-1.9610000000000043
-6.529536000000051,-1.9600000000000044
-6.518017079000052,-1.9590000000000045
-6.506509912000054,-1.9580000000000046
-6.495014493000054,-1.9570000000000047
-6.483530816000056,-1.9560000000000048
-6.472058875000057,-1.955000000000005
-6.460598664000058,-1.954000000000005
-6.449150177000059,-1.9530000000000052
-6.437713408000061,-1.9520000000000053
-6.4262883510000615,-1.9510000000000054
-6.4148750000000625,-1.9500000000000055
-6.403473349000064,-1.9490000000000056
-6.392083392000065,-1.9480000000000057
-6.380705123000066,-1.9470000000000058
-6.369338536000067,-1.946000000000006
-6.3579836250000685,-1.945000000000006
-6.34664038400007,-1.9440000000000062
-6.335308807000071,-1.9430000000000063
-6.3239888880000725,-1.9420000000000064
-6.312680621000074,-1.9410000000000065
-6.301384000000074,-1.9400000000000066
-6.290099019000076,-1.9390000000000067
-6.278825672000077,-1.9380000000000068
-6.267563953000078,-1.937000000000007
-6.256313856000079,-1.936000000000007
-6.245075375000081,-1.9350000000000072
-6.233848504000082,-1.9340000000000073
-6.222633237000083,-1.9330000000000074
-6.211429568000084,-1.9320000000000075
-6.200237491000085,-1.9310000000000076
-6.189057000000086,-1.9300000000000077
-6.177888089000088,-1.9290000000000078
-6.166730752000088,-1.928000000000008
-6.1555849830000895,-1.927000000000008
-6.144450776000091,-1.9260000000000081
-6.133328125000092,-1.9250000000000083
-6.122217024000093,-1.9240000000000084
-6.111117467000094,-1.9230000000000085
-6.100029448000095,-1.9220000000000086
-6.088952961000096,-1.9210000000000087
-6.077888000000097,-1.9200000000000088
-6.066834559000099,-1.919000000000009
-6.0557926320001,-1.918000000000009
-6.044762213000101,-1.9170000000000091
-6.033743296000102,-1.9160000000000093
-6.022735875000103,-1.9150000000000094
-6.011739944000104,-1.9140000000000095
-6.000755497000105,-1.9130000000000096
-5.989782528000107,-1.9120000000000097
-5.978821031000107,-1.9110000000000098
-5.967871000000108,-1.91000000000001
-5.956932429000109,-1.90900000000001
-5.946005312000111,-1.9080000000000101
-5.935089643000111,-1.9070000000000102
-5.924185416000113,-1.9060000000000104
-5.913292625000114,-1.9050000000000105
-5.902411264000115,-1.9040000000000106
-5.891541327000116,-1.9030000000000107
-5.880682808000117,-1.9020000000000108
-5.8698357010001185,-1.901000000000011
-5.859000000000119,-1.900000000000011
-5.84817569900012,-1.8990000000000111
-5.837362792000121,-1.8980000000000112
-5.826561273000123,-1.8970000000000113
-5.815771136000124,-1.8960000000000115
-5.804992375000125,-1.8950000000000116
-5.794224984000126,-1.8940000000000117
-5.783468957000126,-1.8930000000000118
-5.772724288000128,-1.892000000000012
-5.761990971000129,-1.891000000000012
-5.751269000000129,-1.8900000000000121
-5.740558369000131,-1.8890000000000122
-5.729859072000132,-1.8880000000000123
-5.719171103000133,-1.8870000000000124
-5.708494456000134,-1.8860000000000126
-5.697829125000135,-1.8850000000000127
-5.687175104000136,-1.8840000000000128
-5.676532387000137,-1.8830000000000129
-5.665900968000138,-1.882000000000013
-5.655280841000139,-1.881000000000013
-5.64467200000014,-1.8800000000000132
-5.634074439000141,-1.8790000000000133
-5.623488152000142,-1.8780000000000134
-5.612913133000143,-1.8770000000000135
-5.602349376000144,-1.8760000000000137
-5.591796875000145,-1.8750000000000138
-5.581255624000146,-1.8740000000000139
-5.570725617000147,-1.873000000000014
-5.560206848000148,-1.872000000000014
-5.54969931100015,-1.8710000000000142
-5.539203000000151,-1.8700000000000143
-5.528717909000151,-1.8690000000000144
-5.518244032000152,-1.8680000000000145
-5.507781363000153,-1.8670000000000146
-5.497329896000154,-1.8660000000000148
-5.486889625000155,-1.8650000000000149
-5.476460544000156,-1.864000000000015
-5.466042647000157,-1.863000000000015
-5.4556359280001585,-1.8620000000000152
-5.445240381000159,-1.8610000000000153
-5.43485600000016,-1.8600000000000154
-5.424482779000161,-1.8590000000000155
-5.4141207120001615,-1.8580000000000156
-5.403769793000163,-1.8570000000000157
-5.393430016000164,-1.8560000000000159
-5.383101375000165,-1.855000000000016
-5.372783864000166,-1.854000000000016
-5.362477477000167,-1.8530000000000162
-5.352182208000167,-1.8520000000000163
-5.341898051000169,-1.8510000000000164
-5.3316250000001695,-1.8500000000000165
-5.321363049000171,-1.8490000000000166
-5.311112192000172,-1.8480000000000167
-5.300872423000173,-1.8470000000000169
-5.290643736000173,-1.846000000000017
-5.280426125000174,-1.845000000000017
-5.270219584000175,-1.8440000000000172
-5.260024107000176,-1.8430000000000173
-5.249839688000177,-1.8420000000000174
-5.239666321000178,-1.8410000000000175
-5.229504000000179,-1.8400000000000176
-5.21935271900018,-1.8390000000000177
-5.209212472000181,-1.8380000000000178
-5.199083253000182,-1.837000000000018
-5.188965056000183,-1.836000000000018
-5.178857875000183,-1.8350000000000182
-5.168761704000184,-1.8340000000000183
-5.1586765370001855,-1.8330000000000184
-5.148602368000186,-1.8320000000000185
-5.138539191000187,-1.8310000000000186
-5.128487000000188,-1.8300000000000187
-5.118445789000189,-1.8290000000000188
-5.1084155520001895,-1.828000000000019
-5.0983962830001905,-1.827000000000019
-5.088387976000192,-1.8260000000000192
-5.078390625000193,-1.8250000000000193
-5.068404224000194,-1.8240000000000194
-5.058428767000194,-1.8230000000000195
-5.0484642480001956,-1.8220000000000196
-5.038510661000196,-1.8210000000000197
-5.028568000000197,-1.8200000000000198
-5.018636259000198,-1.81900000000002
-5.008715432000199,-1.81800000000002
-4.9988055130002,-1.8170000000000202
-4.9889064960002,-1.8160000000000203
-4.9790183750002015,-1.8150000000000204
-4.9691411440002025,-1.8140000000000205
-4.959274797000203,-1.8130000000000206
-4.949419328000204,-1.8120000000000207
-4.939574731000205,-1.8110000000000208
-4.929741000000206,-1.810000000000021
-4.919918129000206,-1.809000000000021
-4.910106112000207,-1.8080000000000211
-4.900304943000208,-1.8070000000000213
-4.890514616000209,-1.8060000000000214
-4.88073512500021,-1.8050000000000215
-4.870966464000211,-1.8040000000000216
-4.861208627000211,-1.8030000000000217
-4.851461608000212,-1.8020000000000218
-4.841725401000213,-1.801000000000022
-4.832000000000214,-1.800000000000022
-4.822285399000215,-1.7990000000000221
-4.812581592000216,-1.7980000000000222
-4.802888573000216,-1.7970000000000224
-4.7932063360002175,-1.7960000000000225
-4.7835348750002185,-1.7950000000000226
-4.773874184000219,-1.7940000000000227
-4.76422425700022,-1.7930000000000228
-4.754585088000221,-1.792000000000023
-4.744956671000222,-1.791000000000023
-4.735339000000223,-1.7900000000000231
-4.725732069000223,-1.7890000000000232
-4.7161358720002236,-1.7880000000000233
-4.706550403000224,-1.7870000000000235
-4.696975656000226,-1.7860000000000236
-4.687411625000227,-1.7850000000000237
-4.677858304000227,-1.7840000000000238
-4.668315687000228,-1.783000000000024
-4.658783768000228,-1.782000000000024
-4.64926254100023,-1.7810000000000241
-4.639752000000231,-1.7800000000000242
-4.630252139000231,-1.7790000000000243
-4.620762952000232,-1.7780000000000244
-4.6112844330002325,-1.7770000000000246
-4.601816576000234,-1.7760000000000247
-4.5923593750002345,-1.7750000000000248
-4.582912824000235,-1.774000000000025
-4.573476917000236,-1.773000000000025
-4.564051648000237,-1.772000000000025
-4.554637011000238,-1.7710000000000252
-4.545233000000238,-1.7700000000000253
-4.535839609000239,-1.7690000000000254
-4.52645683200024,-1.7680000000000256
-4.51708466300024,-1.7670000000000257
-4.507723096000241,-1.7660000000000258
-4.498372125000242,-1.7650000000000259
-4.4890317440002425,-1.764000000000026
-4.479701947000243,-1.763000000000026
-4.470382728000244,-1.7620000000000262
-4.461074081000245,-1.7610000000000263
-4.451776000000246,-1.7600000000000264
-4.442488479000247,-1.7590000000000265
-4.4332115120002475,-1.7580000000000267
-4.423945093000248,-1.7570000000000268
-4.414689216000249,-1.7560000000000269
